SalePrice,OverallQual,GrLivArea,GarageCars,ExterQual,GarageArea,TotalBsmtSF,1stFlrSF,BsmtQual,KitchenQual,FullBath,TotRmsAbvGrd,YearBuilt,YearRemodAdd,MasVnrArea,GarageYrBlt,Fireplaces,GarageFinish,GarageType,HeatingQC,BsmtFinSF1,Foundation,LotFrontage,WoodDeckSF,2ndFlrSF,OpenPorchSF,HalfBath,BsmtExposure,LotArea,LotShape,CentralAir,GarageCond,Electrical,PavedDrive,BsmtFullBath,RoofStyle,BsmtUnfSF,SaleCondition,Neighborhood,GarageQual,HouseStyle,BedroomAbvGr,MSZoning
147000,5,1344,1,TA,468,672,672,TA,TA,1,6,1920,1997,0.0,1964.0,0,Unf,Detchd,Gd,456,CBlock,59.0,0,672,128,0,No,10690,Reg,Y,Fa,FuseA,Y,0,Hip,216,Normal,IDOTRR,TA,2Story,3,RM
159000,6,1394,2,TA,514,1394,1394,Gd,TA,1,6,1963,1963,247.0,1963.0,2,RFn,Attchd,Gd,609,CBlock,,0,0,76,1,No,9500,IR1,Y,TA,SBrkr,Y,1,Gable,785,Normal,NAmes,TA,1Story,3,RL
165000,6,1431,1,TA,296,1099,1431,Gd,TA,1,6,1962,1962,305.0,1962.0,1,RFn,Basment,Gd,371,CBlock,101.0,64,0,110,0,Gd,9150,IR1,Y,TA,SBrkr,Y,0,Gable,728,Normal,NAmes,TA,SLvl,3,RL
132000,5,1268,1,TA,244,1268,1268,TA,TA,1,7,1954,1954,200.0,1954.0,1,Fin,Attchd,Gd,540,PConc,78.0,0,0,98,0,No,7800,Reg,Y,TA,SBrkr,Y,0,Gable,728,Normal,NAmes,TA,1Story,2,RL
162000,5,1287,2,TA,576,1063,1287,TA,Gd,1,7,1959,2006,0.0,1997.0,1,Fin,Detchd,Ex,72,CBlock,,364,0,17,0,No,9830,IR1,Y,TA,SBrkr,Y,1,Gable,733,Normal,NAmes,TA,1Story,3,RL
172400,6,1664,2,TA,460,953,953,Gd,TA,2,7,2000,2000,0.0,2000.0,1,RFn,Attchd,Ex,0,PConc,,100,711,40,1,No,8121,IR1,Y,TA,SBrkr,Y,0,Gable,953,Normal,Gilbert,TA,2Story,3,RL
134432,4,1588,2,TA,680,0,1120,,TA,2,7,1959,1959,0.0,1991.0,1,Fin,Detchd,TA,0,CBlock,80.0,0,468,59,0,,17120,Reg,Y,TA,SBrkr,N,0,Gable,0,Normal,ClearCr,TA,1.5Fin,4,RL
125000,6,752,1,TA,264,744,752,Gd,TA,1,4,1984,1984,0.0,1984.0,0,Unf,Attchd,TA,623,CBlock,50.0,353,0,0,0,No,7175,Reg,Y,TA,SBrkr,Y,1,Gable,0,Normal,SawyerW,TA,1Story,2,RL
123000,5,1319,1,TA,270,608,1319,TA,TA,1,5,1953,1953,0.0,1953.0,0,Unf,Attchd,TA,428,PConc,79.0,66,0,0,0,No,10634,Reg,Y,TA,SBrkr,Y,1,Gable,0,Normal,NAmes,TA,1Story,3,RL
219500,7,1928,2,Gd,434,847,847,Gd,Gd,2,8,2003,2004,0.0,2003.0,1,Fin,BuiltIn,Ex,0,PConc,65.0,100,1081,48,1,No,8200,Reg,Y,TA,SBrkr,Y,0,Gable,847,Normal,CollgCr,TA,2Story,4,RL
61000,1,904,0,Fa,0,683,904,Fa,Fa,0,4,1922,1950,0.0,,0,,,Gd,350,BrkTil,,0,0,0,1,Gd,10020,IR1,N,,FuseA,Y,1,Gable,333,Normal,Edwards,,1Story,1,RL
148000,5,914,2,Gd,576,870,914,Gd,TA,1,5,1996,1996,0.0,1998.0,0,Unf,Detchd,Ex,298,PConc,57.0,0,0,0,0,Av,8846,IR1,Y,TA,SBrkr,Y,0,Gable,572,Normal,CollgCr,TA,SFoyer,2,RL
340000,8,2466,2,Gd,610,1580,1580,Gd,Gd,3,8,2004,2005,0.0,2004.0,1,RFn,Attchd,Ex,0,PConc,102.0,159,886,214,0,No,11143,IR1,Y,TA,SBrkr,Y,0,Gable,1580,Normal,Somerst,TA,2Story,4,FV
394432,9,1856,3,Gd,834,1856,1856,Ex,Ex,1,8,2010,2010,350.0,2010.0,1,Fin,Attchd,Ex,1445,PConc,88.0,113,0,0,1,Av,11394,Reg,Y,TA,SBrkr,Y,1,Hip,411,Partial,StoneBr,TA,1Story,1,RL
179000,6,1800,2,TA,463,982,1007,Gd,TA,2,7,2000,2000,16.0,2000.0,1,Fin,Attchd,Ex,0,PConc,60.0,100,793,63,1,No,8123,IR1,Y,TA,SBrkr,Y,0,Gable,982,Normal,Gilbert,TA,2Story,3,RL
127000,5,1691,1,TA,308,1026,1026,TA,Gd,2,6,1924,1950,0.0,1924.0,1,Unf,Detchd,TA,218,BrkTil,50.0,0,665,0,0,No,5000,Reg,Y,TA,SBrkr,Y,0,Gable,808,Normal,SWISU,TA,1.5Fin,3,RL
187750,7,1301,2,Gd,572,1293,1301,Gd,Gd,2,5,2006,2006,0.0,2006.0,1,RFn,Attchd,Ex,0,PConc,60.0,216,0,121,0,No,7200,Reg,Y,TA,SBrkr,Y,1,Gable,1293,Partial,Somerst,TA,1Story,2,FV
213500,7,1797,2,Gd,639,939,939,Gd,Gd,2,8,2006,2006,0.0,2006.0,0,RFn,Attchd,Ex,0,PConc,79.0,144,858,53,1,Av,9245,IR1,Y,TA,SBrkr,Y,0,Gable,939,Normal,CollgCr,TA,2Story,3,RL
76000,6,784,2,TA,360,784,784,Fa,TA,1,5,1928,1950,0.0,1950.0,0,Unf,Detchd,TA,0,BrkTil,60.0,0,0,0,0,No,9000,Reg,N,Fa,FuseA,N,0,Gable,784,Normal,SawyerW,Fa,1.5Unf,2,RH
240000,6,1953,2,Gd,501,1580,1079,Gd,Gd,2,9,1992,1992,0.0,1992.0,2,Fin,Attchd,Ex,985,PConc,,216,874,231,1,Av,53107,IR2,Y,TA,SBrkr,Y,1,Gable,595,Normal,ClearCr,TA,2Story,3,RL
192000,8,1269,2,Gd,430,1256,1269,Gd,Gd,2,6,2004,2005,16.0,2004.0,1,Fin,Attchd,Ex,24,PConc,43.0,146,0,20,0,No,3182,Reg,Y,TA,SBrkr,Y,0,Gable,1232,Normal,Blmngtn,TA,1Story,2,RL
81000,5,1184,0,TA,0,658,658,TA,TA,1,8,1910,1996,0.0,,0,,,TA,0,PConc,58.0,0,526,151,0,No,8410,Reg,Y,,SBrkr,N,0,Gambrel,658,AdjLand,Edwards,,1.5Fin,5,RL
125000,6,1125,1,TA,352,1041,1125,TA,TA,1,6,1976,1976,255.0,1977.0,1,Unf,Detchd,Ex,631,CBlock,72.0,296,0,0,0,Av,7200,Reg,Y,TA,SBrkr,Y,1,Hip,410,Abnorml,Edwards,TA,SLvl,3,RL
191000,7,1479,2,Gd,577,1468,1479,Gd,Gd,2,6,1999,2000,125.0,1999.0,0,RFn,Attchd,Ex,0,PConc,93.0,120,0,25,0,No,9382,IR1,Y,TA,SBrkr,Y,0,Gable,1468,Normal,CollgCr,TA,1Story,3,RL
426000,10,2332,3,Ex,846,1682,1742,Ex,Ex,2,9,2007,2008,272.0,2008.0,1,Fin,BuiltIn,Ex,1280,PConc,96.0,196,590,134,1,Av,12474,Reg,Y,TA,SBrkr,Y,1,Gable,402,Partial,NridgHt,TA,2Story,3,RL
119000,5,1367,1,TA,384,861,961,TA,TA,1,7,1900,1950,0.0,1978.0,0,Unf,Detchd,Ex,241,BrkTil,50.0,0,406,130,0,No,8405,Reg,Y,TA,SBrkr,Y,1,Gable,229,Normal,Edwards,TA,1.5Fin,4,RL
215000,6,1961,2,TA,560,804,804,Ex,Gd,2,7,2001,2002,0.0,2001.0,1,Fin,BuiltIn,Ex,690,PConc,71.0,125,1157,192,1,No,12209,IR1,Y,TA,SBrkr,Y,1,Gable,114,Normal,Mitchel,TA,2Story,3,RL
106500,5,882,1,TA,294,0,882,,TA,1,5,1959,1959,0.0,1959.0,0,RFn,Attchd,TA,0,Slab,,0,0,0,0,,8339,IR1,Y,TA,SBrkr,Y,0,Gable,0,Normal,NAmes,TA,1Story,3,RL
100000,4,788,0,TA,0,788,788,TA,TA,1,4,1941,1950,0.0,,2,,,TA,266,CBlock,,0,0,0,0,No,7446,Reg,Y,,FuseA,Y,0,Gable,522,Abnorml,BrkSide,,1Story,2,RL
109000,5,1034,1,TA,240,735,735,TA,TA,1,5,1940,1950,0.0,1940.0,0,Unf,Detchd,Gd,0,CBlock,60.0,0,299,39,0,No,10134,Reg,Y,TA,FuseA,Y,0,Gable,735,Normal,OldTown,TA,1.5Fin,2,RL
129000,5,1144,1,TA,596,1144,1144,TA,TA,1,6,1956,1956,0.0,1956.0,0,Unf,Attchd,TA,739,CBlock,68.0,44,0,0,0,Av,9571,Reg,Y,TA,SBrkr,Y,1,Gable,405,Normal,Edwards,TA,1Story,3,RL
123000,5,894,2,TA,600,894,894,TA,TA,1,6,1972,1972,0.0,1985.0,0,RFn,Detchd,TA,777,CBlock,60.0,215,0,0,0,Av,7200,Reg,Y,TA,SBrkr,Y,0,Hip,117,Normal,CollgCr,TA,1Story,2,RL
169500,5,1812,1,TA,264,864,876,TA,TA,2,8,1962,1962,288.0,1962.0,1,RFn,Attchd,TA,540,CBlock,69.0,0,936,168,0,No,7590,Reg,Y,TA,SBrkr,Y,0,Gable,324,Normal,NAmes,TA,2Story,4,RL
67000,5,1077,1,TA,338,961,1077,Fa,TA,1,6,1920,1950,0.0,1920.0,0,Unf,Detchd,Gd,0,BrkTil,60.0,0,0,0,0,No,8967,Reg,Y,Po,Mix,N,0,Gable,961,Abnorml,IDOTRR,Po,1Story,2,RM
241000,7,1550,2,Gd,438,1092,1112,Gd,Gd,2,7,2006,2007,100.0,2007.0,0,Fin,Attchd,Ex,812,PConc,65.0,0,438,168,0,No,8125,Reg,Y,TA,SBrkr,Y,1,Gable,280,Normal,Somerst,TA,2Story,2,FV
245500,8,1288,2,Gd,500,1260,1288,Gd,Ex,1,4,1996,1996,0.0,1996.0,2,Fin,Attchd,Ex,786,PConc,38.0,120,0,30,1,No,14963,IR2,Y,TA,SBrkr,Y,1,Gable,474,Normal,Veenker,TA,1Story,1,RL
164990,7,1310,2,Gd,400,1310,1310,Gd,Gd,2,6,2005,2005,0.0,2005.0,1,Fin,Attchd,Ex,24,PConc,65.0,0,0,0,0,Av,8767,IR1,Y,TA,SBrkr,Y,0,Gable,1286,Partial,CollgCr,TA,1Story,3,RL
108000,5,672,1,TA,240,672,672,TA,TA,1,4,1940,1997,0.0,1940.0,0,Unf,Detchd,Ex,0,PConc,60.0,168,0,0,0,No,10200,Reg,Y,TA,SBrkr,N,0,Gable,672,Normal,Sawyer,TA,1Story,2,RL
258000,8,2263,2,Gd,420,1141,1165,Gd,Gd,2,10,1998,1998,650.0,1998.0,1,Fin,BuiltIn,Gd,0,PConc,93.0,144,1098,123,1,No,12090,Reg,Y,TA,SBrkr,Y,0,Hip,1141,Abnorml,NoRidge,TA,2Story,4,RL
168000,6,1572,2,TA,373,806,806,Gd,TA,2,7,1995,1996,0.0,1995.0,1,Fin,BuiltIn,Gd,0,PConc,,0,766,40,1,No,10364,IR1,Y,TA,SBrkr,Y,0,Gable,806,Normal,Gilbert,TA,2Story,3,RL
150000,4,1620,2,TA,490,1281,1620,TA,TA,2,8,1976,1993,0.0,1993.0,1,Unf,Attchd,Ex,1116,CBlock,,120,0,78,0,No,9991,IR1,Y,TA,SBrkr,Y,1,Gable,165,Normal,Sawyer,TA,1Story,3,RL
115000,6,1639,1,TA,240,1064,1166,TA,TA,1,6,1936,1950,0.0,1936.0,0,Unf,Detchd,Ex,0,BrkTil,51.0,0,0,0,0,No,10480,Reg,Y,TA,FuseA,Y,0,Gable,1064,Normal,SWISU,TA,1.5Fin,3,RL
177000,6,1680,1,TA,308,840,840,Gd,TA,2,8,1915,1976,0.0,1960.0,0,Unf,Attchd,Ex,0,BrkTil,63.0,0,840,0,0,No,15576,Reg,Y,TA,SBrkr,Y,0,Gable,840,Normal,Crawfor,TA,2Story,4,RL
280000,7,2172,3,Gd,947,1063,1071,Ex,Gd,2,9,2006,2006,350.0,2006.0,1,RFn,Attchd,Ex,0,PConc,109.0,192,1101,62,1,No,14154,Reg,Y,TA,SBrkr,Y,0,Gable,1063,Partial,NridgHt,TA,2Story,3,RL
339750,8,2078,3,Gd,836,1034,1050,Ex,Ex,2,8,2007,2008,100.0,2008.0,1,Fin,Attchd,Ex,789,PConc,85.0,0,1028,102,1,No,10800,Reg,Y,TA,SBrkr,Y,1,Gable,245,Partial,Somerst,TA,2Story,3,FV
60000,5,1276,1,TA,350,1276,1276,TA,TA,1,5,1958,1958,0.0,1958.0,0,Unf,Attchd,TA,0,CBlock,68.0,0,0,0,0,No,9571,Reg,Y,TA,FuseA,Y,0,Gable,1276,Abnorml,Edwards,TA,1Story,3,RL
145000,5,1056,2,TA,572,1056,1056,TA,TA,1,5,1955,1955,0.0,1955.0,0,Fin,Attchd,TA,1056,CBlock,100.0,264,0,0,0,Mn,34650,Reg,N,TA,SBrkr,Y,1,Hip,0,Normal,Gilbert,TA,1Story,3,RL
222000,7,1478,2,Ex,484,1470,1478,Ex,Gd,2,7,2009,2009,432.0,2009.0,1,Fin,Attchd,Ex,578,PConc,,0,0,144,1,Av,4403,IR2,Y,TA,SBrkr,Y,1,Gable,892,Partial,Somerst,TA,1Story,2,FV
115000,5,1028,2,TA,360,1008,1028,TA,TA,1,5,1927,1950,0.0,1927.0,1,Unf,Detchd,Gd,0,CBlock,56.0,0,0,0,0,No,8960,Reg,Y,TA,FuseA,Y,0,Gable,1008,Normal,OldTown,TA,1Story,2,RM
228000,7,2097,3,Gd,678,1080,1080,Gd,Gd,2,9,1993,1993,0.0,1993.0,1,Unf,Attchd,Ex,50,PConc,59.0,196,1017,187,1,No,11228,IR2,Y,TA,SBrkr,Y,0,Gable,499,Normal,SawyerW,TA,2Story,3,RL
181134,7,1340,2,Gd,396,1340,1340,Gd,Gd,2,6,2007,2007,0.0,2007.0,0,Fin,Attchd,Ex,24,PConc,73.0,100,0,30,0,Av,8899,IR1,Y,TA,SBrkr,Y,0,Gable,1316,Partial,Gilbert,TA,1Story,3,RL
149500,6,1400,2,TA,440,672,672,TA,TA,1,6,1978,1978,203.0,1978.0,1,Fin,Attchd,TA,209,CBlock,74.0,0,728,0,1,No,7844,Reg,Y,TA,SBrkr,Y,0,Hip,463,Normal,Sawyer,TA,2Story,3,RL
239000,6,2624,3,TA,864,1370,1370,Gd,TA,2,10,1918,1950,0.0,1918.0,1,Unf,Detchd,TA,1128,BrkTil,86.0,0,1254,0,1,No,22420,IR1,N,TA,FuseA,N,1,Hip,242,Normal,Crawfor,TA,2Story,4,RL
126000,5,1134,1,TA,240,756,756,TA,TA,1,7,1940,1950,0.0,1940.0,0,Unf,Detchd,Fa,312,BrkTil,60.0,0,378,0,1,No,8160,Reg,N,TA,FuseF,P,1,Gable,444,AdjLand,Edwards,TA,1.5Fin,3,RL
142000,5,1056,1,TA,304,1056,1056,TA,TA,1,6,1968,1968,0.0,1968.0,1,Unf,Attchd,Ex,775,CBlock,65.0,0,0,85,0,No,8450,Reg,Y,TA,SBrkr,Y,1,Gable,281,Normal,NAmes,TA,1Story,3,RL
206300,7,1344,4,TA,784,1344,1344,Gd,TA,2,8,1997,1998,200.0,1997.0,0,Fin,Attchd,Ex,1309,PConc,78.0,0,0,0,0,Gd,7060,Reg,Y,TA,SBrkr,Y,2,Gable,35,Alloca,Mitchel,TA,SFoyer,2,RM
215000,6,1602,2,Gd,529,1602,1602,Gd,Gd,2,8,1977,2000,126.0,1977.0,1,Fin,Attchd,Gd,1246,CBlock,,240,0,0,0,No,16635,IR1,Y,TA,SBrkr,Y,0,Gable,356,Normal,NWAmes,TA,1Story,3,RL
113000,5,988,2,TA,520,988,988,TA,TA,1,4,1954,1954,0.0,1954.0,0,RFn,Attchd,Ex,0,CBlock,100.0,0,0,0,0,No,21750,Reg,Y,TA,FuseA,N,0,Hip,988,Normal,Mitchel,TA,1Story,2,RL
315000,8,2630,3,Gd,696,1470,1470,Gd,Gd,2,8,1998,1998,473.0,1998.0,1,Fin,Attchd,Gd,986,PConc,80.0,0,1160,66,1,No,9200,Reg,Y,TA,SBrkr,Y,1,Gable,484,Normal,NoRidge,TA,2Story,4,RL
139000,6,1196,1,TA,297,1196,1196,Gd,TA,1,6,1956,1956,74.0,1956.0,1,RFn,Attchd,Gd,616,CBlock,72.0,0,0,44,0,No,9000,Reg,Y,TA,FuseA,Y,1,Gable,580,Normal,NAmes,TA,1Story,2,RL
135000,7,1389,1,TA,240,651,707,TA,TA,1,6,1946,1992,0.0,1947.0,2,Unf,Detchd,Gd,0,CBlock,60.0,0,682,0,1,No,3378,Reg,Y,TA,SBrkr,P,0,Gable,651,Normal,OldTown,TA,2Story,3,RM
275000,7,1644,2,Gd,569,1518,1644,Gd,Gd,2,5,1989,1989,145.0,1989.0,1,Fin,Attchd,Gd,1518,PConc,,80,0,0,0,Gd,12800,Reg,Y,TA,SBrkr,Y,1,Gable,0,Normal,SawyerW,TA,SLvl,2,RL
109008,4,907,1,TA,352,907,907,TA,TA,1,5,1957,1957,0.0,1964.0,0,Unf,Detchd,Ex,288,CBlock,77.0,0,0,0,0,No,8593,IR1,Y,TA,SBrkr,Y,0,Hip,619,Normal,NAmes,TA,1Story,3,RL
195400,7,1208,2,Gd,628,1208,1208,Gd,Gd,2,6,2007,2007,108.0,2007.0,0,RFn,Attchd,Ex,664,PConc,64.0,105,0,54,0,No,6762,Reg,Y,TA,SBrkr,Y,1,Gable,544,Partial,CollgCr,TA,1Story,2,RL
175000,6,1412,2,TA,576,1392,1412,Gd,Gd,2,6,1988,1988,0.0,1988.0,1,Unf,Attchd,TA,1005,CBlock,130.0,0,0,0,0,Mn,11457,IR1,Y,TA,SBrkr,Y,1,Gable,387,Normal,Timber,TA,1Story,3,RL
85400,6,987,1,TA,264,483,483,TA,TA,1,4,1971,1971,232.0,1971.0,0,Unf,Detchd,TA,387,CBlock,21.0,0,504,0,1,No,1680,Reg,Y,TA,SBrkr,Y,0,Gable,96,Abnorml,BrDale,TA,2Story,2,RM
79900,6,1198,0,TA,0,901,1088,TA,TA,1,7,1920,1998,0.0,,0,,,Gd,0,BrkTil,60.0,0,110,98,0,No,5586,IR1,Y,,SBrkr,N,0,Gable,901,Abnorml,OldTown,,1.5Fin,4,RM
122500,5,1365,2,TA,440,765,765,TA,TA,1,6,1971,1971,376.0,1971.0,0,Unf,Detchd,Ex,471,CBlock,24.0,240,600,36,1,No,1920,Reg,Y,TA,SBrkr,Y,1,Gable,294,Normal,BrDale,TA,2Story,2,RM
181000,6,1604,2,TA,470,926,926,Gd,TA,2,7,1997,1998,0.0,1997.0,1,Fin,Attchd,Ex,0,PConc,100.0,0,678,36,1,No,10839,IR1,Y,TA,SBrkr,Y,0,Gable,926,Normal,Gilbert,TA,2Story,3,RL
81000,4,630,0,TA,0,630,630,Gd,TA,1,3,1972,1972,0.0,,0,,,Gd,495,CBlock,21.0,88,0,0,0,Av,1890,Reg,Y,,SBrkr,Y,1,Gable,135,Normal,MeadowV,,SFoyer,1,RM
212000,7,1661,2,Gd,550,799,827,Gd,Gd,2,6,1996,1996,0.0,1996.0,1,RFn,Attchd,Ex,385,PConc,43.0,158,834,61,1,Av,10667,IR2,Y,TA,SBrkr,Y,1,Gable,70,Normal,CollgCr,TA,2Story,3,RL
116000,6,1118,2,TA,440,648,734,Fa,TA,1,6,1920,1950,0.0,1990.0,0,Unf,Detchd,TA,0,BrkTil,40.0,0,384,0,0,No,4400,Reg,Y,TA,FuseA,Y,0,Gable,648,Normal,OldTown,TA,1.5Fin,2,RM
119000,6,904,1,Gd,180,884,904,TA,TA,1,4,1926,2004,0.0,1926.0,0,Unf,Detchd,Gd,0,PConc,50.0,0,0,0,0,No,6000,Reg,Y,TA,SBrkr,Y,0,Gable,884,Normal,BrkSide,TA,1.5Unf,2,RM
90350,5,694,1,TA,352,440,694,TA,Gd,1,4,1913,2002,0.0,1990.0,1,Unf,Detchd,TA,365,PConc,40.0,0,0,0,0,No,4280,Reg,N,TA,SBrkr,P,0,Gable,75,Normal,Crawfor,Gd,1Story,2,RL
110000,6,1196,2,TA,528,684,684,TA,Gd,1,7,1920,2000,0.0,2005.0,0,Unf,Detchd,Gd,0,BrkTil,67.0,0,512,46,0,Mn,12354,Reg,Y,TA,SBrkr,Y,0,Gable,684,Normal,Edwards,TA,1.5Fin,3,RL
555000,10,2402,3,Ex,672,3094,2402,Ex,Ex,2,10,2008,2008,200.0,2008.0,2,Fin,Attchd,Ex,1767,PConc,105.0,0,0,72,0,Gd,15431,Reg,Y,TA,SBrkr,Y,1,Hip,788,Normal,NridgHt,TA,1Story,2,RL
118000,4,1440,0,TA,0,1440,1440,TA,Fa,2,8,1955,1955,270.0,,0,,,TA,133,CBlock,92.0,0,0,0,0,No,12108,Reg,N,,FuseF,Y,0,Gable,1307,Normal,Edwards,,1Story,4,RL
162900,5,1573,2,TA,360,1078,1128,TA,TA,2,8,1930,1992,0.0,1930.0,1,Unf,Detchd,TA,0,PConc,52.0,0,445,0,0,No,6240,Reg,Y,TA,SBrkr,P,0,Gable,1078,Normal,BrkSide,TA,1.5Fin,3,RM
172500,7,1258,3,Gd,648,1258,1258,Ex,Gd,2,6,2006,2007,72.0,2007.0,1,Fin,Attchd,Ex,0,PConc,53.0,144,0,16,0,Av,3922,Reg,Y,TA,SBrkr,Y,0,Gable,1258,Partial,Blmngtn,TA,1Story,2,RL
210000,7,1908,2,Gd,493,915,933,Gd,Gd,2,8,1994,1995,0.0,1994.0,1,Unf,Attchd,Ex,642,PConc,70.0,144,975,133,1,No,8750,Reg,Y,TA,SBrkr,Y,1,Gable,273,Normal,CollgCr,TA,2Story,4,RL
127500,6,1689,2,TA,480,1436,1689,TA,TA,1,7,1956,1956,0.0,1956.0,1,Unf,Attchd,Fa,0,CBlock,73.0,0,0,0,0,No,9855,Reg,Y,TA,SBrkr,Y,0,Hip,1436,Normal,Edwards,TA,1Story,3,RL
190000,6,1888,2,Gd,578,1517,1888,TA,Gd,2,6,1966,2002,0.0,1966.0,1,Fin,Attchd,Ex,247,CBlock,137.0,0,0,0,1,No,16492,IR1,Y,TA,SBrkr,Y,0,Gable,557,Normal,NAmes,TA,1Story,2,RL
199900,7,1886,2,Gd,431,930,956,Gd,Gd,2,10,1998,1999,0.0,1998.0,1,Fin,Attchd,Gd,0,PConc,,89,930,0,1,No,11214,IR1,Y,TA,SBrkr,Y,0,Gable,930,Normal,Gilbert,TA,2Story,4,RL
119500,6,1376,1,TA,198,780,780,TA,TA,2,7,1937,1950,0.0,1937.0,1,Unf,Detchd,TA,0,BrkTil,50.0,0,596,0,0,No,8600,Reg,Y,TA,SBrkr,N,0,Gable,780,Normal,IDOTRR,TA,1.5Fin,3,RM
120000,3,1183,1,TA,308,649,679,TA,TA,1,6,1948,2002,0.0,1981.0,0,Unf,Detchd,Ex,331,CBlock,50.0,0,504,176,1,No,6000,Reg,Y,TA,SBrkr,Y,0,Gable,318,Normal,OldTown,TA,1.5Fin,2,RM
110000,6,813,1,TA,270,813,813,TA,Gd,1,5,1930,2005,0.0,1932.0,0,Unf,Detchd,Ex,0,BrkTil,70.0,0,0,113,0,No,5684,Reg,Y,Fa,FuseA,N,0,Hip,813,Normal,OldTown,Fa,1Story,2,RM
280000,7,1533,2,TA,576,1533,1533,Gd,Gd,2,5,1975,1975,0.0,1975.0,2,Unf,Attchd,TA,655,CBlock,62.0,200,0,54,0,Gd,70761,IR1,Y,TA,SBrkr,Y,1,Gable,878,Normal,ClearCr,TA,1Story,2,RL
204000,6,1756,2,Gd,422,872,888,Ex,TA,2,7,1996,1997,42.0,1996.0,0,Fin,Attchd,Ex,742,PConc,,144,868,122,1,No,9303,IR1,Y,TA,SBrkr,Y,1,Hip,130,Normal,Timber,TA,2Story,3,RL
210000,8,1590,2,Gd,676,768,786,Gd,Gd,2,6,2008,2008,0.0,2008.0,0,RFn,Attchd,Ex,0,PConc,75.0,0,804,30,1,No,9000,Reg,Y,TA,SBrkr,Y,0,Gable,768,Normal,Somerst,TA,2Story,3,FV
188000,5,1728,2,TA,560,1728,1728,TA,TA,2,8,1976,1976,0.0,1976.0,0,Unf,Detchd,TA,1606,CBlock,63.0,0,0,0,0,No,9297,Reg,Y,TA,SBrkr,Y,2,Gable,122,Family,Mitchel,TA,1Story,4,RL
175500,7,1242,2,TA,528,1242,1242,TA,TA,1,6,1973,1973,320.0,1973.0,1,Unf,Attchd,Fa,916,CBlock,80.0,0,0,0,1,No,9600,Reg,Y,TA,SBrkr,Y,0,Hip,326,Normal,NWAmes,TA,1Story,3,RL
98000,5,1344,3,TA,513,624,624,TA,TA,1,7,1916,1950,0.0,1916.0,0,Unf,Detchd,Fa,0,BrkTil,34.0,0,720,0,0,No,4571,Reg,N,Fa,SBrkr,Y,0,Gable,624,Abnorml,OldTown,Fa,2Story,4,RM
256000,4,1663,2,TA,529,1364,1663,Gd,Gd,1,6,1954,1994,0.0,1954.0,2,Fin,Attchd,Ex,1116,CBlock,,224,0,137,0,Gd,53227,IR1,Y,TA,SBrkr,Y,1,Flat,248,Normal,ClearCr,TA,1Story,2,RL
161000,8,1666,1,TA,228,588,833,TA,Gd,1,7,1925,1996,0.0,1925.0,1,Unf,Detchd,Fa,0,PConc,,192,833,63,0,No,5100,Reg,Y,TA,SBrkr,Y,0,Hip,588,Normal,OldTown,TA,2Story,3,RM
110000,5,1203,1,TA,352,709,979,TA,Gd,1,5,1950,1950,161.0,1950.0,1,Unf,Detchd,TA,185,CBlock,,0,224,0,0,No,7015,IR1,Y,TA,SBrkr,Y,1,Gable,524,Normal,BrkSide,TA,1.5Fin,3,RL
263435,8,1935,2,Gd,552,832,832,Gd,TA,2,8,2009,2009,110.0,2009.0,0,Fin,BuiltIn,Ex,544,PConc,75.0,0,1103,150,1,No,8004,IR1,Y,TA,SBrkr,Y,1,Gable,288,Partial,Somerst,TA,2Story,3,FV
155000,7,1135,2,Gd,576,560,575,Gd,Gd,1,6,1936,2007,0.0,1971.0,0,RFn,Detchd,Ex,350,PConc,60.0,256,560,0,0,No,7200,Reg,Y,TA,SBrkr,Y,1,Gable,0,Normal,SWISU,TA,2Story,3,RL
62383,5,864,1,TA,360,864,864,TA,TA,1,5,1965,1965,0.0,1965.0,1,Unf,Detchd,Gd,553,CBlock,60.0,0,0,0,0,No,8281,IR1,Y,TA,SBrkr,Y,0,Gable,0,Normal,Sawyer,TA,1Story,3,RL
188700,6,1660,1,TA,240,715,849,TA,TA,1,6,1934,1995,0.0,1939.0,1,Unf,Detchd,Fa,326,CBlock,74.0,0,811,0,1,No,11988,IR1,Y,TA,FuseA,Y,0,Hip,389,Normal,Crawfor,TA,2Story,3,RL
124000,5,1040,0,TA,0,1040,1040,Gd,TA,2,5,1978,1978,136.0,,0,,,TA,616,CBlock,60.0,0,0,0,0,No,8430,Reg,Y,,SBrkr,Y,0,Gable,424,Normal,CollgCr,,1Story,3,RL
178740,7,1414,2,Gd,398,1375,1414,Gd,Gd,2,6,2004,2004,18.0,2004.0,1,Fin,Attchd,Ex,0,PConc,,144,0,20,0,No,3072,Reg,Y,TA,SBrkr,Y,0,Hip,1375,Normal,Blmngtn,TA,1Story,2,RM
167000,7,1277,2,TA,526,1277,1277,TA,TA,1,5,1970,1970,0.0,1970.0,1,Unf,Attchd,TA,778,CBlock,85.0,0,0,0,0,Gd,10628,Reg,Y,TA,SBrkr,Y,1,Flat,499,Normal,NAmes,TA,1Story,2,RL
146500,5,1644,1,TA,312,728,888,TA,Gd,1,7,1942,1995,224.0,1942.0,2,Unf,Attchd,Ex,386,CBlock,79.0,168,756,0,1,No,9480,Reg,Y,TA,SBrkr,Y,0,Gable,342,Normal,NAmes,TA,2Story,3,RL
