SalePrice,OverallQual,GrLivArea,GarageCars,ExterQual,GarageArea,TotalBsmtSF,1stFlrSF,BsmtQual,KitchenQual,FullBath,TotRmsAbvGrd,YearBuilt,YearRemodAdd,MasVnrArea,GarageYrBlt,Fireplaces,GarageFinish,GarageType,HeatingQC,BsmtFinSF1,Foundation,LotFrontage,WoodDeckSF,2ndFlrSF
135000,4,1229,1,TA,284,1134,1229,TA,TA,1,6,1956,1956,0.0,1956.0,0,RFn,Attchd,Ex,1059,CBlock,,0,0
238000,7,2127,3,Gd,833,1104,912,Ex,Gd,2,8,1991,1991,0.0,1991.0,1,RFn,Attchd,Ex,48,PConc,103.0,72,1215
176500,6,1414,2,Ex,601,1184,1414,Gd,TA,1,6,1958,2002,0.0,1990.0,1,Unf,Attchd,Ex,528,CBlock,87.0,0,0
201000,6,1721,2,Gd,471,928,936,Gd,Gd,2,7,1994,1994,105.0,1994.0,0,RFn,Attchd,Ex,814,PConc,70.0,300,785
145900,5,2200,0,TA,0,1272,1272,TA,TA,2,9,1900,2003,0.0,,0,,,Gd,1084,CBlock,67.0,0,928
169990,6,1316,2,Gd,397,1316,1316,Gd,Gd,2,6,2005,2006,0.0,2005.0,1,Fin,Attchd,Ex,28,PConc,65.0,100,0
193000,6,1617,2,Gd,533,1604,1617,Gd,Gd,2,5,1993,1994,0.0,1993.0,1,RFn,Attchd,Ex,165,PConc,50.0,0,0
207500,6,1686,2,TA,612,1686,1686,Gd,TA,2,7,1980,1980,157.0,1980.0,1,Unf,Attchd,TA,625,CBlock,79.0,384,0
175000,5,1126,2,TA,540,1126,1126,Gd,Ex,2,6,1977,1977,0.0,1977.0,0,RFn,Attchd,TA,767,PConc,,180,0
285000,8,2374,3,Gd,656,1181,1234,Gd,Ex,2,10,2003,2004,340.0,2003.0,1,Fin,BuiltIn,Ex,0,PConc,93.0,104,1140
176000,7,1978,2,TA,486,832,1098,TA,TA,2,9,1968,1968,342.0,1968.0,1,RFn,Attchd,Gd,552,CBlock,,0,880
236500,8,1788,2,Gd,522,1753,1788,Gd,Ex,2,7,2001,2001,0.0,2001.0,1,RFn,Attchd,Ex,0,PConc,,202,0
222000,7,2236,2,TA,642,964,993,Gd,Gd,2,8,1997,1997,285.0,1997.0,1,Fin,BuiltIn,Gd,0,PConc,,0,1243
201000,8,1466,3,Gd,610,1466,1466,Gd,Gd,2,7,2007,2007,0.0,2007.0,0,Fin,Attchd,Ex,16,PConc,73.0,100,0
117500,5,925,1,TA,429,925,925,TA,TA,1,5,1965,1965,0.0,1965.0,0,Unf,Detchd,Ex,338,CBlock,70.0,0,0
320000,9,1905,3,Ex,788,1905,1905,Ex,Ex,2,8,2006,2006,302.0,2006.0,1,Fin,Attchd,Ex,0,PConc,84.0,0,0
190000,7,1500,2,Gd,570,1500,1500,Gd,Gd,2,6,2004,2004,210.0,2004.0,0,RFn,Attchd,Ex,20,PConc,63.0,192,0
242000,7,2069,2,TA,505,585,2069,Gd,Gd,2,9,1960,2007,0.0,1960.0,1,RFn,Attchd,Ex,425,CBlock,313.0,0,0
79900,4,747,2,TA,528,600,747,Fa,TA,1,5,1926,1953,108.0,1953.0,0,Unf,Detchd,Gd,0,PConc,52.0,0,0
184900,7,1200,2,Gd,555,1176,1200,Gd,Gd,2,5,2003,2003,,2003.0,0,RFn,Attchd,Ex,833,PConc,67.0,0,0
253000,7,1971,2,Gd,689,1113,1113,Gd,Gd,2,8,2005,2005,0.0,2005.0,1,RFn,Attchd,Ex,341,PConc,75.0,0,858
239799,7,1962,3,Gd,868,1391,1391,Gd,Gd,2,7,2006,2006,0.0,2006.0,0,RFn,Attchd,Ex,464,PConc,73.0,0,571
244400,7,2403,1,TA,349,1032,1207,TA,TA,2,10,1940,1950,0.0,1940.0,2,Unf,Attchd,Ex,0,CBlock,,56,1196
150900,6,1728,2,TA,574,1728,1728,TA,TA,2,8,1976,1976,0.0,1976.0,0,Unf,Attchd,TA,936,CBlock,55.0,40,0
214000,7,2060,2,Gd,390,992,1022,Gd,Gd,2,8,1999,1999,298.0,1999.0,1,RFn,BuiltIn,Ex,772,PConc,,0,1038
150000,4,1440,0,TA,0,1440,1440,Gd,TA,2,8,1977,1977,0.0,,0,,,TA,1440,PConc,42.0,321,0
143000,5,1632,2,TA,576,1632,1632,TA,TA,2,8,1967,1967,0.0,1967.0,0,Unf,Attchd,TA,0,CBlock,100.0,0,0
137500,6,1344,2,TA,525,819,1344,TA,Gd,1,7,1958,1958,541.0,1958.0,1,RFn,Basment,Gd,111,CBlock,,0,0
124900,5,1869,2,TA,456,1088,1188,TA,TA,1,7,1890,1996,0.0,1963.0,0,Unf,Detchd,TA,1088,BrkTil,98.0,48,561
143000,5,1144,1,TA,796,1144,1144,TA,TA,1,6,1959,1959,128.0,1959.0,1,RFn,Attchd,TA,748,CBlock,70.0,86,0
270000,8,1629,3,Gd,808,1616,1629,Gd,Gd,2,9,2002,2003,236.0,2002.0,1,Fin,Attchd,Ex,1300,PConc,85.0,0,0
192500,7,1776,2,Gd,474,936,936,Gd,Gd,2,7,2002,2002,144.0,2002.0,1,RFn,Attchd,Ex,0,PConc,65.0,144,840
197500,6,1381,2,TA,676,1161,1381,TA,Gd,1,5,1972,2006,0.0,1972.0,1,RFn,Attchd,TA,982,CBlock,78.0,0,0
129000,5,864,2,TA,720,864,864,TA,Gd,1,5,1950,2002,0.0,1980.0,0,RFn,Detchd,Gd,398,CBlock,60.0,194,0
119900,5,965,1,TA,300,828,965,TA,TA,1,6,1965,1965,0.0,1979.0,0,Unf,Detchd,Gd,641,CBlock,60.0,421,0
133900,5,768,1,TA,396,768,768,Gd,TA,1,5,1972,2003,0.0,1974.0,0,Fin,Detchd,Gd,660,CBlock,60.0,192,0
172000,5,1968,2,TA,530,784,1168,TA,TA,2,7,1969,1969,232.0,1969.0,1,RFn,Attchd,Ex,562,CBlock,,305,800
127500,6,980,0,TA,0,945,980,Gd,TA,2,4,1975,1975,250.0,,0,,,TA,945,CBlock,35.0,0,0
145000,6,1958,2,TA,492,979,979,Gd,TA,2,8,1946,1950,423.0,1946.0,0,Unf,Attchd,TA,484,CBlock,82.0,0,979
124000,6,1229,2,TA,462,561,561,Gd,TA,1,5,1980,1980,0.0,1980.0,1,Fin,Attchd,TA,285,CBlock,24.0,150,668
132000,5,1057,2,TA,576,1057,1057,TA,TA,1,6,1962,1962,0.0,1977.0,0,Fin,Detchd,TA,417,CBlock,70.0,0,0
185000,7,1337,2,Gd,531,1337,1337,Gd,Gd,2,6,2003,2003,0.0,2003.0,0,RFn,Attchd,Ex,699,PConc,65.0,0,0
155000,7,1416,2,Gd,484,696,696,Gd,Gd,2,6,1999,1999,0.0,1999.0,0,Unf,Detchd,Ex,604,PConc,24.0,0,720
116500,5,858,0,TA,0,858,858,TA,TA,1,4,1958,2008,0.0,,0,,,Gd,696,CBlock,50.0,117,0
272000,6,2872,2,TA,619,1330,1542,Gd,TA,2,11,1977,1995,424.0,1977.0,1,Fin,Attchd,TA,896,CBlock,,550,1330
155000,6,1548,2,TA,440,804,804,Gd,Gd,2,7,1976,1976,0.0,1976.0,1,Unf,Detchd,TA,556,CBlock,24.0,48,744
239000,9,1800,2,Gd,702,1800,1800,Ex,Ex,2,7,2007,2007,0.0,2007.0,0,Fin,Attchd,Ex,0,PConc,122.0,288,0
214900,7,1894,2,Gd,510,817,824,Gd,Gd,2,8,2002,2003,44.0,2002.0,1,Fin,BuiltIn,Ex,624,PConc,80.0,0,1070
178900,6,1484,2,Gd,393,783,783,Gd,Gd,2,8,2005,2007,0.0,2005.0,1,Fin,Attchd,Ex,0,PConc,65.0,0,701
160000,5,1308,1,Gd,256,728,976,TA,TA,1,7,1940,1950,0.0,1940.0,2,Unf,Detchd,Ex,428,BrkTil,130.0,0,332
135000,5,1098,1,TA,260,1098,1098,TA,TA,1,6,1955,1955,151.0,1955.0,0,Unf,Attchd,TA,902,CBlock,,0,0
37900,3,968,0,TA,0,600,600,TA,TA,1,6,1910,1950,0.0,,0,,,Fa,0,BrkTil,50.0,0,368
140000,6,1095,1,TA,264,588,1095,TA,TA,1,6,1958,1958,105.0,1958.0,0,RFn,Attchd,TA,513,CBlock,75.0,0,0
135000,4,1192,0,TA,0,720,720,TA,TA,1,6,1949,1950,0.0,,0,,,TA,0,CBlock,60.0,0,472
173000,7,1626,2,Gd,474,764,764,Gd,Gd,2,6,2003,2004,106.0,2003.0,0,RFn,BuiltIn,Ex,567,PConc,36.0,0,862
99500,6,918,1,TA,264,918,918,Gd,TA,2,5,1979,1979,0.0,1979.0,1,Unf,Attchd,TA,0,CBlock,55.0,28,0
182000,7,1428,2,Gd,480,1428,1428,Gd,Gd,2,6,2007,2008,,2007.0,0,Fin,Attchd,Ex,0,PConc,95.0,0,0
167500,7,2019,2,TA,532,728,1136,Gd,Gd,1,8,1910,1993,0.0,1997.0,0,Unf,Detchd,TA,0,BrkTil,60.0,509,883
165000,7,1382,2,Gd,490,673,673,Gd,Gd,2,6,2000,2000,0.0,2000.0,0,Unf,Detchd,Ex,641,PConc,,153,709
85500,4,869,0,TA,0,440,869,Gd,Fa,1,4,1923,1958,0.0,,0,,,TA,0,PConc,51.0,0,0
199900,7,1241,2,Gd,569,1241,1241,Gd,Gd,1,4,2006,2007,,2007.0,0,Fin,Attchd,Ex,1106,PConc,35.0,0,0
110000,4,894,2,TA,400,894,894,TA,TA,1,5,1954,1954,0.0,1999.0,0,Unf,Detchd,Ex,552,CBlock,68.0,0,0
139000,5,1121,2,TA,480,1121,1121,TA,TA,1,5,1963,1963,0.0,1963.0,0,Unf,Detchd,TA,651,PConc,80.0,0,0
178400,7,999,2,Ex,588,944,999,TA,Ex,1,6,1961,2007,210.0,1961.0,0,RFn,Attchd,Gd,867,CBlock,,144,0
336000,8,2612,3,Gd,676,1225,1276,Gd,Gd,2,8,1998,1999,975.0,1998.0,1,Fin,Attchd,Ex,854,PConc,98.0,250,1336
159895,7,1266,2,Gd,388,1266,1266,Gd,Gd,2,6,2007,2007,16.0,2007.0,1,Fin,Attchd,Ex,0,PConc,43.0,100,0
255900,8,2290,2,Gd,779,1128,1149,Gd,Gd,2,9,2002,2002,0.0,2002.0,1,Unf,Attchd,Ex,0,PConc,,0,1141
126000,5,1734,2,TA,539,0,1302,,Gd,2,8,1977,1977,0.0,1977.0,0,Unf,Attchd,TA,0,CBlock,75.0,0,432
125000,5,1164,1,TA,240,1164,1164,TA,TA,1,5,1950,1950,0.0,1950.0,0,Unf,Detchd,TA,1040,CBlock,68.0,0,0
117000,6,1635,1,TA,255,485,1001,TA,Gd,1,5,1910,2003,0.0,1950.0,0,Unf,Attchd,Gd,0,CBlock,59.0,394,634
395192,9,1940,3,Ex,606,1930,1940,Ex,Ex,2,8,2009,2010,450.0,2010.0,1,Fin,Attchd,Ex,1646,PConc,83.0,168,0
195000,6,2030,2,TA,551,848,1118,TA,Gd,2,8,1976,1976,298.0,1976.0,1,Fin,Attchd,TA,156,CBlock,,0,912
197000,7,1576,2,Gd,614,770,778,Gd,Gd,2,6,2006,2006,0.0,2006.0,0,RFn,Attchd,Ex,0,PConc,65.0,0,798
348000,8,2392,3,Gd,870,1396,1407,Gd,Gd,2,7,1997,1998,423.0,1997.0,1,Fin,Attchd,Ex,1074,PConc,82.0,0,985
168000,8,1742,2,Gd,424,916,916,TA,Gd,1,8,1882,1986,0.0,1925.0,1,Unf,Attchd,Gd,216,BrkTil,121.0,0,826
187000,6,1851,2,TA,440,822,1020,TA,Gd,2,7,1964,1993,340.0,1964.0,1,RFn,Attchd,Gd,536,CBlock,80.0,239,831
173900,6,1500,2,TA,564,750,750,Gd,Gd,2,6,2005,2006,0.0,2005.0,0,RFn,Attchd,Ex,0,PConc,68.0,0,750
337500,10,1718,3,Ex,786,1700,1718,Ex,Ex,2,7,2006,2007,230.0,2008.0,1,Fin,Attchd,Ex,1172,PConc,96.0,216,0
121600,4,1230,1,TA,305,747,774,TA,TA,1,5,1946,1950,0.0,1946.0,0,Unf,Detchd,TA,384,CBlock,51.0,0,456
136500,5,1050,1,TA,368,1050,1050,TA,TA,1,6,1961,1961,0.0,1961.0,0,Unf,Attchd,TA,915,CBlock,,0,0
185000,6,1442,2,TA,615,1442,1442,TA,TA,2,6,1970,1970,571.0,1970.0,1,RFn,Attchd,TA,0,CBlock,,371,0
91000,3,1077,1,TA,210,1007,1077,TA,TA,1,6,1922,1950,0.0,1922.0,1,Unf,Detchd,Fa,0,BrkTil,60.0,0,0
206000,7,1208,2,Gd,632,1187,1208,Gd,Gd,2,6,2006,2006,24.0,2006.0,0,RFn,Attchd,Ex,686,PConc,64.0,105,0
82000,3,944,2,TA,528,0,944,,Fa,1,4,1952,1952,0.0,1956.0,0,Unf,Detchd,Fa,0,Slab,74.0,0,0
86000,5,691,1,TA,216,691,691,Fa,Ex,1,4,1920,1950,0.0,1920.0,0,Unf,Detchd,Ex,0,BrkTil,60.0,0,0
232000,8,1574,3,Gd,824,1574,1574,Gd,Gd,2,7,2006,2006,53.0,2006.0,1,RFn,Attchd,Ex,24,PConc,75.0,144,0
136905,5,1680,2,TA,528,1680,1680,TA,TA,2,8,1976,1976,164.0,1976.0,0,Unf,Detchd,Fa,0,CBlock,,0,0
181000,7,1504,2,Gd,457,1346,1504,Gd,Gd,2,7,2005,2006,16.0,2005.0,1,Fin,Attchd,Ex,16,PConc,43.0,156,0
149900,5,985,1,Gd,328,985,985,Gd,TA,2,6,1977,1977,220.0,1977.0,0,Unf,Attchd,TA,595,CBlock,65.0,210,0
163500,6,1657,2,TA,484,1657,1657,Gd,TA,2,7,1970,1970,0.0,1970.0,1,Unf,Attchd,Gd,1237,CBlock,,0,0
88000,4,1092,1,TA,286,546,546,TA,TA,1,6,1970,1970,0.0,1970.0,0,RFn,Attchd,TA,273,CBlock,21.0,238,546
240000,7,1710,2,Gd,550,1710,1710,Ex,Gd,2,7,2004,2005,108.0,2004.0,1,Fin,Attchd,Ex,0,PConc,43.0,100,0
102000,5,1522,0,TA,0,1008,1008,TA,TA,2,7,1926,1950,0.0,,0,,,Ex,0,BrkTil,60.0,0,0
135000,5,1271,1,TA,312,720,720,TA,TA,2,7,1948,1950,0.0,1948.0,1,Unf,Attchd,TA,0,CBlock,115.0,0,551
100000,5,1664,0,TA,0,0,1664,,TA,2,8,1965,1965,0.0,,0,,,TA,0,CBlock,75.0,0,0
165000,6,1502,1,TA,180,602,900,TA,Gd,1,7,1923,1996,0.0,1923.0,2,Unf,Detchd,TA,0,PConc,55.0,96,602
85000,5,1022,1,TA,280,1022,1022,TA,TA,1,4,1910,2006,0.0,1956.0,0,Unf,Detchd,TA,247,BrkTil,60.0,0,0
119200,6,1082,1,TA,240,1082,1082,TA,TA,1,5,1948,1950,206.0,1948.0,1,Unf,Detchd,TA,336,CBlock,60.0,0,0
227000,8,1665,2,Gd,528,810,810,Gd,Gd,2,6,2001,2001,0.0,2001.0,0,Fin,Attchd,Ex,643,PConc,70.0,0,855
203000,7,1504,2,Gd,478,1504,1504,Gd,Gd,2,6,1996,1996,196.0,1996.0,1,Fin,Attchd,Ex,690,PConc,73.0,115,0
187500,8,1360,2,Gd,565,1220,1360,Gd,Gd,1,4,1984,1984,0.0,1984.0,1,RFn,Attchd,Gd,1036,CBlock,,63,0
160000,7,1472,2,Gd,402,384,802,Gd,Gd,2,7,1991,1992,76.0,1991.0,1,RFn,Attchd,Gd,0,PConc,,164,670
213490,7,1506,2,Gd,440,1362,1506,Gd,Gd,2,6,2005,2005,145.0,2005.0,1,Fin,Attchd,Ex,16,PConc,43.0,142,0
176000,4,1132,2,TA,451,1132,1132,Gd,Gd,1,5,2005,2005,0.0,2005.0,0,Fin,Attchd,Ex,1024,PConc,60.0,252,0
194000,7,1220,2,Gd,632,1199,1220,Gd,Gd,2,6,2006,2006,84.0,2006.0,0,RFn,Attchd,Ex,684,PConc,64.0,105,0
87000,5,1248,1,TA,160,912,912,TA,TA,1,6,1930,1950,0.0,1957.0,0,Unf,Detchd,Gd,324,CBlock,52.0,0,336
191000,7,1504,2,Gd,437,1346,1504,Gd,Gd,2,7,2005,2006,14.0,2005.0,1,Fin,Attchd,Ex,16,PConc,43.0,156,0
287000,8,2898,2,Gd,665,1565,2898,Gd,Gd,2,10,1976,1976,0.0,1976.0,1,Fin,Attchd,TA,1165,CBlock,,0,0
112500,5,882,2,TA,461,882,882,TA,TA,1,5,1972,1972,0.0,1980.0,0,Unf,Detchd,TA,138,CBlock,70.0,96,0
167500,5,1264,2,TA,461,1268,1264,TA,TA,1,6,1960,1960,324.0,1960.0,2,Unf,Attchd,TA,697,CBlock,73.0,0,0
293077,8,1646,3,Gd,800,1638,1646,Gd,Gd,2,7,2007,2008,338.0,2008.0,1,RFn,Attchd,Ex,1513,PConc,71.0,192,0
105000,5,1376,1,TA,240,768,968,TA,TA,1,6,1941,1950,0.0,1941.0,1,Unf,Attchd,TA,368,CBlock,79.0,0,408
118000,6,1218,1,TA,264,672,672,TA,TA,1,7,1972,1972,281.0,1972.0,0,Unf,Detchd,Gd,317,CBlock,21.0,0,546
160000,5,1928,0,TA,0,686,948,TA,TA,2,10,1916,1995,0.0,,0,,,Gd,0,PConc,,0,980
197000,7,3082,2,TA,672,824,1687,TA,TA,2,12,1920,1970,0.0,1970.0,2,Fin,Basment,Ex,523,BrkTil,102.0,136,998
310000,8,2520,3,Gd,796,1338,1352,Gd,Gd,2,10,1993,1993,0.0,1993.0,1,RFn,Attchd,Ex,1012,PConc,,209,1168
230000,7,1654,3,Gd,900,1654,1654,Gd,Gd,2,6,2002,2002,295.0,2002.0,0,Unf,Attchd,Ex,986,PConc,,0,0
119750,5,954,1,TA,240,920,954,Fa,Fa,1,5,1938,1950,0.0,1938.0,1,Unf,Basment,Ex,0,PConc,50.0,0,0
84000,4,845,1,TA,290,0,845,,TA,1,5,1957,1957,0.0,1957.0,0,Unf,Detchd,Ex,0,Slab,,186,0
315500,9,1620,3,Gd,912,1620,1620,Ex,Ex,2,6,2007,2008,70.0,2008.0,1,Fin,Attchd,Ex,1022,PConc,89.0,228,0
287000,8,2263,2,Gd,905,1055,1055,Gd,Gd,2,7,2001,2002,396.0,2001.0,1,Fin,BuiltIn,Ex,0,PConc,,0,1208
97000,4,1344,0,TA,0,546,798,TA,TA,1,6,1970,2008,0.0,,1,,,TA,0,CBlock,21.0,0,546
80000,4,630,1,TA,286,630,630,Gd,TA,1,3,1970,1970,0.0,1970.0,0,Unf,Attchd,TA,509,CBlock,21.0,0,0
155000,5,1803,2,TA,484,1134,1803,TA,TA,2,8,1957,2000,67.0,1957.0,1,RFn,Attchd,Ex,168,CBlock,88.0,0,0
173000,6,1632,2,TA,484,800,800,TA,Gd,1,7,1966,2000,252.0,1966.0,0,Unf,Attchd,Gd,400,CBlock,,0,832
196000,6,1306,2,Gd,624,1306,1306,Gd,Gd,2,5,2005,2005,135.0,2005.0,1,RFn,Attchd,Ex,900,PConc,34.0,170,0
262280,7,2329,2,TA,514,1475,1532,Gd,Gd,2,10,1990,1990,99.0,1990.0,1,Unf,Attchd,Ex,1085,PConc,86.0,192,797
278000,8,2524,2,Gd,542,2524,2524,Gd,Gd,2,9,1981,1981,0.0,1981.0,1,Fin,Attchd,TA,1104,PConc,80.0,474,0
139600,3,1733,2,TA,452,0,1733,,TA,2,8,1955,1955,0.0,1955.0,1,Unf,Attchd,Ex,0,Slab,,0,0
556581,9,2868,3,Gd,716,1992,1992,Ex,Ex,3,11,2005,2006,208.0,2005.0,1,Fin,BuiltIn,Ex,240,PConc,85.0,214,876
145000,5,990,2,TA,672,990,990,Gd,TA,1,5,1994,1995,0.0,1996.0,0,Unf,Detchd,Ex,686,PConc,57.0,0,0
115000,5,1771,2,TA,336,0,1771,,TA,1,9,1960,2006,75.0,1960.0,1,Unf,Attchd,TA,0,Slab,100.0,0,0
84900,4,930,1,TA,308,0,930,,Gd,1,6,1946,2006,0.0,1946.0,0,Unf,Detchd,Ex,0,CBlock,60.0,0,0
176485,7,1302,2,Gd,436,1302,1302,Gd,Gd,2,6,2007,2007,0.0,2007.0,0,Fin,Attchd,Ex,0,PConc,73.0,0,0
200141,7,1316,2,Gd,440,1316,1316,Gd,Gd,2,6,2007,2007,0.0,2007.0,1,Fin,Attchd,Ex,0,PConc,103.0,0,0
165000,6,1977,2,TA,540,816,1127,TA,TA,1,9,1964,1978,272.0,1964.0,1,RFn,Attchd,TA,442,CBlock,100.0,0,850
144500,5,1526,1,TA,364,1216,1526,TA,TA,1,7,1957,2002,145.0,1957.0,1,Unf,Basment,Ex,383,CBlock,68.0,116,0
255000,8,1989,2,Gd,586,1065,1091,Gd,Gd,2,7,2002,2002,210.0,2002.0,1,Fin,Attchd,Ex,932,PConc,90.0,199,898
180000,6,1523,2,TA,478,1193,1523,Gd,TA,2,7,1976,1976,160.0,1976.0,1,Fin,Attchd,TA,644,CBlock,104.0,0,0
185850,7,1364,2,Gd,484,1364,1364,Gd,Gd,2,6,2005,2005,240.0,2005.0,1,RFn,Attchd,Ex,659,PConc,43.0,192,0
248000,7,1850,2,Gd,467,973,979,Gd,Gd,2,7,1994,1994,0.0,1994.0,1,Fin,BuiltIn,Ex,595,PConc,,168,871
335000,9,2184,3,Ex,836,1104,1130,Ex,Ex,2,10,2008,2008,154.0,2008.0,1,Fin,Attchd,Ex,936,PConc,96.0,0,1054
220000,6,1991,2,TA,432,854,1096,TA,TA,1,7,1932,1950,480.0,1977.0,1,Unf,Detchd,TA,297,CBlock,,0,895
213500,8,1338,2,Gd,582,1338,1338,Gd,Gd,2,6,2001,2001,0.0,2001.0,0,Fin,Attchd,Ex,616,PConc,41.0,0,0
81000,3,894,3,Fa,1248,894,894,TA,TA,1,6,1935,1950,0.0,1994.0,0,RFn,Detchd,TA,0,CBlock,120.0,0,0
90000,5,2337,2,TA,560,662,1422,TA,TA,2,10,1900,1950,0.0,1945.0,0,Unf,Detchd,TA,0,BrkTil,85.0,0,915
110500,6,1103,2,TA,440,1103,1103,TA,Gd,1,5,1925,1980,0.0,1976.0,1,Unf,Detchd,Gd,397,BrkTil,50.0,166,0
154000,5,1154,2,TA,480,1154,1154,TA,TA,1,6,1966,1966,200.0,1966.0,1,RFn,Attchd,Ex,740,CBlock,,0,0
328000,7,2260,2,Gd,533,1306,1306,Ex,Gd,2,7,1996,1997,0.0,1996.0,0,RFn,Attchd,Ex,1201,PConc,80.0,296,954
178000,6,1571,2,Gd,380,799,799,Gd,TA,2,7,1993,1994,0.0,1993.0,1,RFn,Attchd,Gd,0,PConc,59.0,0,772
167900,6,1611,2,TA,442,780,798,TA,TA,1,7,1964,1964,360.0,1964.0,0,RFn,Attchd,TA,674,CBlock,80.0,328,813
151400,6,2521,2,TA,576,942,1291,Gd,TA,2,10,1973,1973,0.0,1973.0,1,Fin,Attchd,Gd,837,CBlock,42.0,728,1230
135000,5,893,2,TA,576,845,893,TA,Gd,1,4,1949,2003,0.0,1985.0,0,Unf,Detchd,TA,220,CBlock,60.0,0,0
135000,5,1048,1,TA,286,1048,1048,TA,TA,1,6,1956,1956,120.0,1956.0,0,Unf,Attchd,TA,586,CBlock,72.0,0,0
154000,6,1556,2,TA,441,727,829,TA,TA,1,8,1968,1968,0.0,1968.0,0,Unf,Attchd,Ex,298,CBlock,78.0,0,727
91500,5,1456,1,TA,280,810,1002,Fa,TA,1,7,1948,1950,0.0,1954.0,1,Unf,Detchd,Fa,0,CBlock,50.0,0,454
159500,6,1426,2,TA,440,690,698,TA,TA,1,6,1977,1977,140.0,1977.0,0,Fin,Attchd,TA,535,CBlock,75.0,252,728
194000,7,1240,3,Gd,826,1240,1240,Gd,Gd,2,5,2006,2006,0.0,2006.0,0,RFn,Attchd,Ex,0,PConc,74.0,140,0
219500,7,1740,1,TA,240,800,960,TA,TA,1,6,1940,1984,0.0,1940.0,2,Unf,Attchd,TA,410,CBlock,75.0,0,780
170000,5,1466,2,TA,566,796,1096,Fa,Gd,2,7,1936,1989,0.0,1950.0,1,Unf,Attchd,Gd,626,CBlock,60.0,436,370
138800,5,1096,1,TA,299,1096,1096,TA,TA,1,6,1969,1969,0.0,1969.0,0,Fin,Attchd,Ex,75,CBlock,,240,0
155900,6,848,2,Gd,420,848,848,Gd,Gd,1,3,2004,2004,169.0,2004.0,1,RFn,Attchd,Ex,662,PConc,37.0,140,0
126000,5,990,1,TA,299,990,990,Gd,TA,1,5,1994,1994,0.0,1996.0,0,Unf,Attchd,Gd,495,PConc,65.0,0,0
145000,6,1258,2,Gd,528,1258,1258,TA,Gd,2,5,1971,2004,144.0,1971.0,0,RFn,Attchd,Ex,656,CBlock,80.0,55,0
133000,5,1040,1,TA,308,1040,1040,TA,TA,1,5,1963,1963,0.0,1963.0,0,Fin,Attchd,Fa,824,CBlock,75.0,0,0
192000,7,1459,2,Gd,527,1459,1459,Gd,Gd,2,6,2002,2002,100.0,2002.0,1,RFn,Attchd,Ex,0,PConc,70.0,192,0
160000,6,1251,1,TA,461,1251,1251,TA,TA,1,6,1964,1964,425.0,1964.0,2,RFn,Attchd,TA,553,CBlock,80.0,0,0
187500,6,1498,2,TA,409,691,691,Gd,TA,2,6,1995,1996,0.0,1995.0,1,Fin,Attchd,Gd,592,PConc,,315,807
147000,6,996,2,TA,564,936,996,Gd,Gd,1,5,1992,1992,0.0,1992.0,0,Unf,Attchd,Ex,747,PConc,73.0,120,0
83500,4,1092,1,TA,286,546,546,TA,TA,1,6,1973,1973,0.0,1973.0,0,RFn,Attchd,TA,334,CBlock,,120,546
252000,8,1953,3,Gd,1043,1082,1082,Gd,Gd,2,9,2005,2006,0.0,2005.0,1,RFn,Attchd,Ex,0,PConc,85.0,160,871
137500,7,1709,2,Gd,380,970,970,Gd,Gd,2,7,2004,2004,50.0,2004.0,0,Unf,Detchd,Ex,0,PConc,24.0,0,739
197000,8,1247,2,Gd,550,1247,1247,Gd,Gd,1,4,2005,2005,0.0,2005.0,1,Fin,Attchd,Ex,1039,PConc,37.0,0,0
92900,3,1040,2,TA,400,0,1040,,TA,2,6,1950,1950,0.0,1987.0,0,Unf,Detchd,Fa,0,Slab,60.0,0,0
160000,7,1252,2,Gd,462,600,624,Gd,Gd,2,4,1999,2000,212.0,1999.0,0,Unf,Detchd,Ex,510,PConc,24.0,0,628
136500,6,1694,2,TA,576,1181,1390,TA,TA,2,7,1925,1950,0.0,1925.0,1,Unf,Detchd,Fa,423,PConc,60.0,342,304
146000,5,1200,2,TA,884,864,1200,TA,Gd,1,6,1965,1998,166.0,1977.0,0,Unf,Detchd,Gd,661,CBlock,71.0,0,0
129000,5,936,1,TA,308,936,936,TA,TA,1,4,1956,2000,0.0,1956.0,0,Fin,Attchd,Ex,248,CBlock,74.0,0,0
176432,6,1314,2,Gd,440,1314,1314,Gd,Gd,2,6,2006,2006,0.0,2006.0,1,RFn,Attchd,Gd,24,PConc,78.0,0,0
127000,6,1355,0,TA,0,684,773,TA,Gd,1,7,1914,2006,0.0,,0,,,TA,0,PConc,60.0,136,582
170000,8,1088,2,Gd,461,1074,1088,Gd,Gd,1,5,1986,1986,0.0,1987.0,0,RFn,Attchd,Ex,0,CBlock,,0,0
128000,4,1324,1,TA,240,672,757,TA,TA,1,6,1936,1950,0.0,1936.0,0,Unf,Detchd,TA,672,BrkTil,50.0,0,567
157000,7,1601,2,TA,478,1271,1601,Gd,TA,2,7,1978,1978,206.0,1978.0,1,RFn,Attchd,TA,704,CBlock,82.0,0,0
60000,2,438,1,TA,246,290,438,TA,Fa,1,3,1920,1950,0.0,1930.0,0,Unf,Detchd,TA,290,CBlock,60.0,0,0
119500,5,950,1,TA,280,950,950,TA,TA,1,5,1971,1971,0.0,1981.0,0,Unf,Detchd,TA,412,CBlock,61.0,0,0
